"state", "date_peak", "cases_peak"
"north_macedonia", "06/22/22", "69"
"norway", "03/27/20", "238"
"norway", "11/20/20", "619"
"norway", "01/08/21", "604"
"norway", "03/18/21", "846"
"norway", "09/02/21", "1,309"
"norway", "02/10/22", "18,688"
"norway", "06/23/22", "613"
"oman", "07/13/20", "1,360"
"oman", "10/06/20", "792"
"oman", "04/13/21", "1,238"
"oman", "06/29/21", "1,995"
"oman", "02/01/22", "2,182"
"oman", "06/18/22", "69"
"pakistan", "06/17/20", "5,609"
"pakistan", "12/05/20", "2,838"
"pakistan", "04/22/21", "4,884"
"pakistan", "08/02/21", "4,114"
"pakistan", "01/29/22", "6,288"
"pakistan", "05/11/22", "173"
"pakistan", "06/24/22", "286"
"palestine", "04/04/20", "19"
"palestine", "07/19/20", "309"
"palestine", "09/15/20", "655"
"palestine", "12/02/20", "1,827"
"palestine", "04/07/21", "2,273"
"palestine", "10/04/21", "5,161"
"palestine", "02/01/22", "7,365"
"palestine", "06/18/22", "89"
"panama", "07/14/20", "1,017"
"panama", "01/07/21", "3,291"
"panama", "07/02/21", "970"
"panama", "01/21/22", "9,194"
"panama", "05/21/22", "3,115"
"papua_new_guinea", "04/14/20", "1"
"papua_new_guinea", "08/10/20", "18"
"papua_new_guinea", "10/12/20", "4"
"papua_new_guinea", "12/11/20", "8"
"papua_new_guinea", "03/29/21", "269"
"papua_new_guinea", "05/12/21", "297"
"papua_new_guinea", "07/22/21", "42"
"papua_new_guinea", "10/22/21", "396"
"papua_new_guinea", "02/19/22", "232"
"papua_new_guinea", "03/26/22", "239"
"papua_new_guinea", "05/15/22", "79"
"paraguay", "05/08/20", "43"
"paraguay", "09/17/20", "742"
"paraguay", "12/17/20", "796"
"paraguay", "01/07/21", "850"
"paraguay", "06/03/21", "2,619"
"paraguay", "01/27/22", "7,702"
"paraguay", "04/20/22", "84"
"paraguay", "06/22/22", "301"
"peru", "05/31/20", "6,037"
"peru", "08/05/20", "8,055"
"peru", "02/12/21", "6,943"
"peru", "03/26/21", "9,079"
"peru", "01/21/22", "44,904"
"peru", "04/27/22", "745"
"peru", "06/23/22", "1,995"
"philippines", "02/05/20", "0"
"philippines", "08/13/20", "4,001"
"philippines", "04/11/21", "9,374"
"philippines", "05/29/21", "5,947"
"philippines", "09/12/21", "18,866"
"philippines", "01/15/22", "30,843"
"philippines", "06/24/22", "583"
"poland", "04/18/20", "342"
"poland", "06/07/20", "410"
"poland", "08/28/20", "651"
"poland", "11/08/20", "22,008"
"poland", "03/27/21", "25,442"
"poland", "12/03/21", "21,494"
"poland", "01/28/22", "43,623"
"poland", "06/24/22", "256"
"portugal", "04/08/20", "707"
"portugal", "07/11/20", "343"
"portugal", "11/19/20", "5,524"
"portugal", "01/22/21", "11,384"
"portugal", "04/09/21", "571"
"portugal", "07/16/21", "2,990"
"portugal", "01/29/22", "53,847"
"portugal", "05/25/22", "26,217"
"qatar", "05/28/20", "1,650"
"qatar", "10/22/20", "219"
"qatar", "04/14/21", "838"
"qatar", "08/19/21", "209"
"qatar", "01/14/22", "3,530"
"qatar", "06/22/22", "556"
"romania", "04/10/20", "320"
"romania", "08/14/20", "1,131"
"romania", "11/20/20", "7,633"
"romania", "03/26/21", "5,109"
"romania", "10/22/21", "13,504"
"romania", "02/03/22", "27,046"
"russia", "05/10/20", "9,473"
"russia", "12/24/20", "24,428"
"russia", "07/11/21", "21,096"
"russia", "11/04/21", "33,650"
"russia", "02/12/22", "165,121"
"rwanda", "04/27/20", "10"
"rwanda", "07/26/20", "34"
"rwanda", "08/24/20", "130"
"rwanda", "01/28/21", "306"
"rwanda", "04/05/21", "160"
"rwanda", "07/20/21", "1,260"
"rwanda", "12/30/21", "1,090"
"rwanda", "06/23/22", "31"
"saudi_arabia", "06/17/20", "3,855"
"saudi_arabia", "06/30/21", "1,209"
"saudi_arabia", "01/17/22", "4,813"
"saudi_arabia", "06/15/22", "884"
"senegal", "06/20/20", "103"
"senegal", "08/08/20", "126"
"senegal", "02/13/21", "290"
"senegal", "07/19/21", "861"
"senegal", "01/08/22", "505"
"senegal", "06/23/22", "11"
"serbia", "04/16/20", "338"
"serbia", "07/29/20", "386"
"serbia", "12/03/20", "6,376"
"serbia", "03/30/21", "4,787"
"serbia", "09/30/21", "6,372"
"serbia", "01/30/22", "16,738"
"serbia", "06/24/22", "449"
"sierra_leone", "05/27/20", "30"
"sierra_leone", "09/14/20", "9"
"sierra_leone", "01/30/21", "63"
"sierra_leone", "04/17/21", "4"
"sierra_leone", "06/23/21", "79"
"sierra_leone", "01/01/22", "57"
"sierra_leone", "04/12/22", "1"
"sierra_leone", "06/20/22", "1"
"singapore", "04/21/20", "875"
"singapore", "07/26/20", "350"
"singapore", "01/28/21", "28"
"singapore", "05/17/21", "34"
"singapore", "07/22/21", "140"
"singapore", "10/27/21", "3,263"
"singapore", "02/25/22", "16,374"
"singapore", "06/24/22", "5,340"
"slovakia", "04/17/20", "56"
"slovakia", "11/02/20", "2,651"
"slovakia", "01/08/21", "6,535"
"slovakia", "02/26/21", "5,100"
"slovakia", "12/03/21", "10,082"
"slovakia", "02/11/22", "19,974"
"slovakia", "06/24/22", "353"
"slovenia", "03/27/20", "41"
"slovenia", "07/06/20", "18"
"slovenia", "10/30/20", "1,653"
"slovenia", "12/11/20", "1,432"
"slovenia", "01/07/21", "1,919"
"slovenia", "04/02/21", "1,025"
"slovenia", "11/12/21", "2,983"
"slovenia", "01/28/22", "12,883"
"slovenia", "03/25/22", "2,687"
"slovenia", "06/22/22", "545"
"somalia", "06/02/20", "54"
"somalia", "10/02/20", "22"
"somalia", "11/01/20", "41"
"somalia", "03/02/21", "166"
"somalia", "10/04/21", "131"
"somalia", "10/26/21", "104"
"somalia", "01/22/22", "161"
"somalia", "04/03/22", "9"
"somalia", "06/11/22", "16"
"south_africa", "07/17/20", "10,933"
"south_africa", "01/09/21", "16,983"
"south_africa", "07/02/21", "17,397"
"south_africa", "12/15/21", "20,987"
"south_africa", "05/13/22", "6,738"
"south_korea", "03/01/20", "561"
"south_korea", "07/05/20", "49"
"south_korea", "08/25/20", "296"
"south_korea", "12/24/20", "897"
"south_korea", "04/22/21", "606"
"south_korea", "09/27/21", "2,308"
"south_korea", "12/16/21", "6,001"
"south_korea", "03/17/22", "358,203"
"south_sudan", "06/09/20", "97"
"south_sudan", "07/15/20", "24"
"south_sudan", "09/20/20", "9"
"south_sudan", "12/26/20", "37"
"south_sudan", "02/20/21", "174"
"south_sudan", "06/19/21", "14"
"south_sudan", "09/16/21", "28"
"south_sudan", "10/30/21", "16"
"south_sudan", "12/22/21", "181"
"south_sudan", "03/30/22", "13"
"spain", "03/28/20", "6,867"
"spain", "11/04/20", "20,451"
"spain", "01/20/21", "35,342"
"spain", "04/21/21", "8,762"
"spain", "07/21/21", "25,744"
"spain", "01/12/22", "132,590"
"spain", "04/20/22", "17,689"
"spain", "06/22/22", "16,917"
"sri_lanka", "05/28/20", "68"
"sri_lanka", "07/12/20", "82"
"sri_lanka", "12/10/20", "608"
"sri_lanka", "02/11/21", "786"
"sri_lanka", "05/22/21", "2,779"
"sri_lanka", "08/28/21", "5,326"
"sri_lanka", "12/14/21", "900"
"sri_lanka", "02/08/22", "1,235"
"sri_lanka", "06/23/22", "11"
"sudan", "06/18/20", "201"
"sudan", "12/05/20", "261"
"sudan", "04/14/21", "170"
"sudan", "05/31/21", "93"
"sudan", "08/11/21", "58"
"sudan", "10/16/21", "136"
"sudan", "11/30/21", "205"
"sudan", "01/18/22", "550"
"sudan", "05/30/22", "18"
"sweden", "04/23/20", "557"
"sweden", "06/25/20", "1,008"
"sweden", "08/13/20", "284"
"sweden", "01/06/21", "7,442"
"sweden", "04/07/21", "6,316"
"sweden", "09/08/21", "1,070"
"sweden", "01/26/22", "40,922"
"sweden", "06/21/22", "417"
"switzerland", "03/22/20", "978"
"switzerland", "11/04/20", "8,237"
"switzerland", "04/14/21", "2,122"
"switzerland", "09/08/21", "3,195"
"switzerland", "01/26/22", "35,965"
"switzerland", "03/16/22", "28,028"
"switzerland", "06/19/22", "3,531"
"syria", "04/13/20", "2"
"syria", "08/16/20", "74"
"syria", "12/18/20", "128"
"syria", "03/22/21", "139"
"syria", "06/17/21", "37"
"syria", "10/19/21", "324"
"syria", "02/11/22", "119"
"taiwan", "03/23/20", "18"
"taiwan", "07/30/20", "2"
"taiwan", "11/30/20", "9"
"taiwan", "01/19/21", "5"
"taiwan", "05/25/21", "517"
"taiwan", "01/24/22", "66"
"taiwan", "05/27/22", "72,233"
"tajikistan", "05/22/20", "202"
"tajikistan", "09/21/20", "37"
"tajikistan", "12/10/20", "58"
"tajikistan", "07/26/21", "69"
"tajikistan", "11/20/21", "1"
"tajikistan", "01/26/22", "24"
"tanzania", "07/27/21", "58"
"tanzania", "09/21/21", "3,472"
"tanzania", "12/27/21", "403"
"tanzania", "05/08/22", "212"
"tanzania", "06/20/22", "2"
"thailand", "01/29/20", "2"
"thailand", "03/31/20", "106"
"thailand", "05/29/20", "6"
"thailand", "07/26/20", "9"
"thailand", "10/01/20", "9"
"thailand", "01/29/21", "728"
"thailand", "05/20/21", "3,524"
"thailand", "08/14/21", "18,909"
"thailand", "03/28/22", "25,338"
"timor", "04/14/20", "2"
"timor", "08/25/20", "0"
"timor", "09/27/20", "0"
"timor", "05/29/21", "168"
"timor", "08/26/21", "289"
"timor", "02/10/22", "165"
"timor", "05/04/22", "3"
"timor", "05/26/22", "3"
"togo", "04/08/20", "5"
"togo", "05/16/20", "19"
"togo", "08/20/20", "18"
"togo", "11/19/20", "22"
"togo", "04/02/21", "171"
"togo", "08/23/21", "234"
"togo", "01/05/22", "484"
"togo", "06/24/22", "12"
"trinidad_and_tobago", "03/24/20", "8"
"trinidad_and_tobago", "09/17/20", "116"
"trinidad_and_tobago", "11/20/20", "51"
"trinidad_and_tobago", "01/15/21", "17"
"trinidad_and_tobago", "05/21/21", "495"
"trinidad_and_tobago", "08/10/21", "233"
"trinidad_and_tobago", "09/24/21", "204"
"trinidad_and_tobago", "12/09/21", "702"
"trinidad_and_tobago", "01/21/22", "720"
"trinidad_and_tobago", "05/17/22", "496"
"tunisia", "04/03/20", "37"
"tunisia", "10/19/20", "1,586"
"tunisia", "01/14/21", "2,565"
"tunisia", "04/23/21", "1,897"
"tunisia", "07/09/21", "7,207"
"tunisia", "11/09/21", "345"
"tunisia", "01/20/22", "9,431"
"tunisia", "06/19/22", "325"
"turkey", "04/14/20", "3,881"
"turkey", "06/16/20", "1,259"
"turkey", "09/17/20", "1,455"
"turkey", "12/09/20", "140,397"
"turkey", "04/16/21", "52,125"
"turkey", "08/09/21", "21,349"
"turkey", "10/14/21", "26,516"
"turkey", "02/03/22", "89,135"
"uganda", "03/29/20", "4"
"uganda", "05/28/20", "31"
"uganda", "09/21/20", "214"
"uganda", "12/10/20", "653"
"uganda", "06/13/21", "1,287"
"uganda", "08/26/21", "3,156"
"uganda", "01/01/22", "1,414"
"uganda", "06/09/22", "251"
"ukraine", "05/09/20", "422"
"ukraine", "11/27/20", "12,666"
"ukraine", "04/09/21", "14,015"
"ukraine", "11/05/21", "20,835"
"ukraine", "02/11/22", "32,656"
"united_arab_emirates", "05/21/20", "764"
"united_arab_emirates", "10/24/20", "1,234"
"united_arab_emirates", "01/28/21", "3,244"
"united_arab_emirates", "06/14/21", "2,077"
"united_arab_emirates", "01/17/22", "2,562"
"united_arab_emirates", "06/24/22", "1,406"
"united_kingdom", "04/22/20", "4,159"
"united_kingdom", "11/14/20", "22,428"
"united_kingdom", "01/07/21", "51,823"
"united_kingdom", "07/18/21", "41,138"
"united_kingdom", "09/06/21", "33,137"
"united_kingdom", "10/21/21", "40,875"
"united_kingdom", "02/02/22", "183,755"
"united_kingdom", "03/23/22", "86,069"
"united_kingdom", "06/22/22", "17,342"
"united_states", "04/08/20", "27,431"
"united_states", "07/23/20", "57,662"
"united_states", "01/08/21", "222,644"
"united_states", "04/08/21", "63,006"
"united_states", "09/02/21", "157,167"
"united_states", "01/12/22", "749,471"
"united_states", "05/18/22", "111,916"
"uruguay", "03/27/20", "21"
"uruguay", "07/24/20", "18"
"uruguay", "01/13/21", "853"
"uruguay", "04/09/21", "3,526"
"uruguay", "05/28/21", "3,371"
"uruguay", "09/11/21", "135"
"uruguay", "01/19/22", "9,824"
"uruguay", "05/29/22", "1,341"
"uzbekistan", "04/14/20", "104"
"uzbekistan", "08/07/20", "649"
"uzbekistan", "09/18/20", "543"
"uzbekistan", "05/08/21", "348"
"uzbekistan", "08/06/21", "794"
"uzbekistan", "01/22/22", "1,144"
"uzbekistan", "06/23/22", "97"
"venezuela", "03/24/20", "9"
"venezuela", "08/14/20", "994"
"venezuela", "12/11/20", "412"
"venezuela", "01/20/21", "498"
"venezuela", "04/06/21", "1,235"
"venezuela", "06/07/21", "1,250"
"venezuela", "10/06/21", "1,498"
"venezuela", "01/29/22", "2,084"
"venezuela", "06/23/22", "115"
"vietnam", "02/04/20", "1"
"vietnam", "03/29/20", "10"
"vietnam", "05/16/20", "5"
"vietnam", "08/02/20", "30"
"vietnam", "11/13/20", "9"
"vietnam", "01/31/21", "47"
"vietnam", "08/29/21", "11,533"
"vietnam", "01/07/22", "17,228"
"vietnam", "03/15/22", "246,498"
"yemen", "06/14/20", "46"
"yemen", "12/26/20", "1"
"yemen", "04/02/21", "98"
"yemen", "09/05/21", "40"
"yemen", "02/09/22", "73"
"yemen", "05/28/22", "0"
"yemen", "06/19/22", "0"
"zambia", "05/12/20", "70"
"zambia", "07/31/20", "256"
"zambia", "01/15/21", "1,287"
"zambia", "06/25/21", "2,562"
"zambia", "12/31/21", "3,600"
"zambia", "04/14/22", "141"
"zambia", "06/22/22", "155"
"zimbabwe", "04/13/20", "2"
"zimbabwe", "08/02/20", "192"
"zimbabwe", "01/12/21", "815"
"zimbabwe", "04/19/21", "80"
"zimbabwe", "07/15/21", "2,121"
"zimbabwe", "09/25/21", "248"
"zimbabwe", "12/10/21", "4,013"
"zimbabwe", "03/03/22", "459"
"zimbabwe", "05/25/22", "213"
