"state", "date_peak", "cases_peak"
"new_mexico", "07/25/20", "284"
"new_mexico", "11/21/20", "2,370"
"new_mexico", "05/05/21", "229"
"new_mexico", "09/01/21", "840"
"new_mexico", "12/01/21", "1,767"
"new_mexico", "01/19/22", "5,571"
"new_mexico", "06/15/22", "964"
"north_dakota", "05/22/20", "70"
"north_dakota", "11/15/20", "1,228"
"north_dakota", "04/08/21", "152"
"north_dakota", "10/01/21", "585"
"north_dakota", "01/20/22", "2,134"
"north_dakota", "06/19/22", "222"
"wyoming", "04/11/20", "22"
"wyoming", "07/23/20", "46"
"wyoming", "11/18/20", "750"
"wyoming", "05/19/21", "83"
"wyoming", "09/22/21", "558"
"wyoming", "01/26/22", "1,308"
"wyoming", "06/12/22", "350"
"alaska", "04/10/20", "12"
"alaska", "07/28/20", "116"
"alaska", "12/04/20", "634"
"alaska", "04/07/21", "182"
"alaska", "09/25/21", "1,191"
"alaska", "01/22/22", "3,184"
"alaska", "06/20/22", "431"
"maine", "04/01/20", "32"
"maine", "05/22/20", "49"
"maine", "01/15/21", "564"
"maine", "04/16/21", "433"
"maine", "09/30/21", "611"
"maine", "12/09/21", "983"
"maine", "02/18/22", "4,381"
"maine", "05/05/22", "801"
"alabama", "07/16/20", "1,664"
"alabama", "01/08/21", "3,972"
"alabama", "05/14/21", "1,284"
"alabama", "08/29/21", "4,868"
"alabama", "01/19/22", "16,608"
"alabama", "06/22/22", "1,612"
"idaho", "04/02/20", "109"
"idaho", "07/16/20", "495"
"idaho", "12/09/20", "1,453"
"idaho", "03/11/21", "328"
"idaho", "09/30/21", "1,292"
"idaho", "01/27/22", "2,809"
"idaho", "06/22/22", "405"
"montana", "03/29/20", "19"
"montana", "07/31/20", "112"
"montana", "11/20/20", "1,083"
"montana", "10/06/21", "956"
"montana", "01/26/22", "2,406"
"montana", "06/19/22", "302"
"puerto_rico", "08/10/20", "591"
"puerto_rico", "09/27/20", "830"
"puerto_rico", "12/20/20", "889"
"puerto_rico", "04/19/21", "980"
"puerto_rico", "08/23/21", "862"
"puerto_rico", "01/01/22", "9,731"
"puerto_rico", "05/14/22", "4,588"
"virgin_islands", "04/01/20", "3"
"virgin_islands", "08/19/20", "32"
"virgin_islands", "12/09/20", "25"
"virgin_islands", "01/15/21", "31"
"virgin_islands", "03/26/21", "20"
"virgin_islands", "06/09/21", "25"
"virgin_islands", "08/04/21", "56"
"virgin_islands", "01/12/22", "337"
"virgin_islands", "05/07/22", "137"
"guam", "04/10/20", "64"
"guam", "06/23/20", "6"
"guam", "08/26/20", "74"
