"state", "date_peak", "cases_peak"
"tanzania", "08/14/21", "16,125"
"tanzania", "10/27/21", "87,968"
"tanzania", "12/26/21", "81,166"
"tanzania", "02/21/22", "89,593"
"tanzania", "04/24/22", "57,144"
"tanzania", "05/20/22", "64,002"
"thailand", "06/23/21", "63,583"
"thailand", "10/08/21", "1,022,342"
"thailand", "04/21/22", "49,161"
"timor", "08/22/21", "5,484"
"timor", "10/03/21", "3,278"
"timor", "12/19/21", "6,188"
"timor", "05/08/22", "3,723"
"togo", "05/29/21", "5,879"
"togo", "07/17/21", "10,495"
"togo", "09/15/21", "21,441"
"togo", "12/08/21", "22,999"
"togo", "03/09/22", "58,869"
"trinidad_and_tobago", "07/02/21", "5,763"
"trinidad_and_tobago", "08/14/21", "11,126"
"trinidad_and_tobago", "10/08/21", "5,266"
"trinidad_and_tobago", "01/28/22", "855"
"trinidad_and_tobago", "04/22/22", "404"
"trinidad_and_tobago", "06/24/22", "66"
"tunisia", "05/20/21", "9,671"
"tunisia", "09/14/21", "75,647"
"tunisia", "11/25/21", "33,211"
"tunisia", "12/26/21", "44,199"
"tunisia", "04/23/22", "1,681"
"tunisia", "06/19/22", "306"
"turkey", "03/18/21", "273,482"
"turkey", "04/29/21", "169,709"
"turkey", "07/28/21", "647,945"
"turkey", "06/16/22", "2,023"
"uganda", "05/22/21", "590"
"uganda", "08/18/21", "34,026"
"uganda", "11/13/21", "71,071"
"uganda", "12/07/21", "53,545"
"uganda", "01/08/22", "57,344"
"uganda", "03/12/22", "758,185"
"ukraine", "09/09/21", "81,129"
"ukraine", "11/25/21", "152,927"
"united_arab_emirates", "01/08/21", "35,714"
"united_arab_emirates", "02/21/21", "276,836"
"united_arab_emirates", "04/18/21", "235,525"
"united_arab_emirates", "07/08/21", "378,802"
"united_arab_emirates", "09/04/21", "35,332"
"united_arab_emirates", "01/06/22", "12,719"
"united_arab_emirates", "04/02/22", "16,920"
"united_arab_emirates", "06/03/22", "12,844"
"united_kingdom", "01/13/21", "63,920"
"united_kingdom", "04/22/21", "354,898"
"united_kingdom", "05/27/21", "348,185"
"united_kingdom", "12/21/21", "41,146"
"united_kingdom", "01/07/22", "33,706"
"united_states", "04/08/21", "1,806,016"
"united_states", "08/26/21", "366,497"
"united_states", "12/02/21", "358,317"
"united_states", "04/07/22", "52,288"
"uruguay", "04/22/21", "28,363"
"uruguay", "06/17/21", "29,933"
"uruguay", "10/07/21", "3,422"
"uruguay", "03/03/22", "4,910"
"uruguay", "06/02/22", "505"
"uzbekistan", "05/21/21", "32,351"
"uzbekistan", "06/13/21", "79,933"
"uzbekistan", "07/31/21", "29,912"
"uzbekistan", "09/07/21", "235,947"
"uzbekistan", "12/10/21", "745,760"
"uzbekistan", "01/28/22", "117,652"
"uzbekistan", "05/13/22", "41,029"
"venezuela", "07/10/21", "125,163"
"venezuela", "08/25/21", "319,507"
"venezuela", "11/03/21", "440,175"
"venezuela", "12/15/21", "249,961"
"venezuela", "01/26/22", "294,395"
"vietnam", "10/11/21", "570,829"
"vietnam", "11/30/21", "4,596,983"
"vietnam", "02/02/22", "320,134"
"vietnam", "04/07/22", "63,450"
"vietnam", "06/24/22", "131,963"
"yemen", "07/10/21", "1,225"
"yemen", "10/09/21", "18,407"
"yemen", "01/18/22", "14,263"
"yemen", "03/14/22", "2,875"
"yemen", "06/05/22", "1,669"
"zambia", "05/23/21", "755"
"zambia", "07/29/21", "8,836"
"zambia", "09/26/21", "14,466"
"zambia", "01/01/22", "23,266"
"zambia", "03/03/22", "17,206"
"zambia", "06/05/22", "73,930"
"zimbabwe", "05/19/21", "8,598"
"zimbabwe", "06/26/21", "13,527"
"zimbabwe", "08/18/21", "32,740"
"zimbabwe", "12/16/21", "12,423"
"zimbabwe", "03/28/22", "8,591"
"zimbabwe", "05/13/22", "61,372"
"zimbabwe", "06/24/22", "6,618"
